INFO Question 4-2: dynamic price, update hours=(0,)
INFO [107/334] 2025-05-18 solved: price_mean=0.7662 plan_kWh=61196.679 emergency_kWh=1671.872 total_cost=41184.450
INFO [108/334] 2025-05-19 solved: price_mean=0.7662 plan_kWh=61069.002 emergency_kWh=406.601 total_cost=38722.024
INFO [109/334] 2025-05-20 solved: price_mean=0.7662 plan_kWh=61127.867 emergency_kWh=1959.508 total_cost=44367.982
INFO [110/334] 2025-05-21 solved: price_mean=0.7662 plan_kWh=61431.211 emergency_kWh=1202.218 total_cost=41488.466
INFO [111/334] 2025-05-22 solved: price_mean=0.7662 plan_kWh=61420.892 emergency_kWh=192.923 total_cost=37769.308
INFO [112/334] 2025-05-23 solved: price_mean=0.7662 plan_kWh=61389.003 emergency_kWh=0.000 total_cost=36898.872
INFO [113/334] 2025-05-24 solved: price_mean=0.7662 plan_kWh=61156.503 emergency_kWh=0.000 total_cost=36777.255
INFO [114/334] 2025-05-25 solved: price_mean=0.7662 plan_kWh=60969.452 emergency_kWh=337.788 total_cost=38186.142
INFO [115/334] 2025-05-26 solved: price_mean=0.7662 plan_kWh=60965.427 emergency_kWh=1884.545 total_cost=43045.777
INFO [116/334] 2025-05-27 solved: price_mean=0.7662 plan_kWh=61303.981 emergency_kWh=469.641 total_cost=38573.073
INFO [117/334] 2025-05-28 solved: price_mean=0.7662 plan_kWh=61403.225 emergency_kWh=1340.183 total_cost=41156.585
INFO [118/334] 2025-05-29 solved: price_mean=0.7662 plan_kWh=61675.584 emergency_kWh=968.732 total_cost=40792.156
INFO [119/334] 2025-05-30 solved: price_mean=0.7662 plan_kWh=61375.579 emergency_kWh=0.000 total_cost=36960.347
INFO [120/334] 2025-05-31 solved: price_mean=0.7662 plan_kWh=61270.788 emergency_kWh=92.187 total_cost=37083.024
INFO [121/334] 2025-06-01 solved: price_mean=0.7662 plan_kWh=61187.897 emergency_kWh=14534.891 total_cost=93087.590
INFO [122/334] 2025-06-02 solved: price_mean=0.7662 plan_kWh=61774.773 emergency_kWh=11757.376 total_cost=85509.638
INFO [123/334] 2025-06-03 solved: price_mean=0.7662 plan_kWh=62804.593 emergency_kWh=9522.825 total_cost=77469.809
INFO [124/334] 2025-06-04 solved: price_mean=0.7662 plan_kWh=64201.822 emergency_kWh=9615.160 total_cost=74135.084
INFO [125/334] 2025-06-05 solved: price_mean=0.7662 plan_kWh=65351.864 emergency_kWh=9952.173 total_cost=77995.582
INFO [126/334] 2025-06-06 solved: price_mean=0.7662 plan_kWh=66816.024 emergency_kWh=0.000 total_cost=40286.254
INFO [127/334] 2025-06-07 solved: price_mean=0.7662 plan_kWh=66516.436 emergency_kWh=76.188 total_cost=40273.298
INFO [128/334] 2025-06-08 solved: price_mean=0.7662 plan_kWh=66212.808 emergency_kWh=6246.980 total_cost=63796.459
INFO [129/334] 2025-06-09 solved: price_mean=0.7662 plan_kWh=67415.553 emergency_kWh=8263.342 total_cost=73790.183
INFO [130/334] 2025-06-10 solved: price_mean=0.7662 plan_kWh=69645.328 emergency_kWh=6879.305 total_cost=68234.773
INFO [131/334] 2025-06-11 solved: price_mean=0.7662 plan_kWh=71045.439 emergency_kWh=9576.756 total_cost=82994.529
INFO [132/334] 2025-06-12 solved: price_mean=0.7662 plan_kWh=72521.091 emergency_kWh=5436.664 total_cost=65588.486
INFO [133/334] 2025-06-13 solved: price_mean=0.7662 plan_kWh=73682.980 emergency_kWh=0.000 total_cost=45116.757
INFO [134/334] 2025-06-14 solved: price_mean=0.7662 plan_kWh=73679.059 emergency_kWh=0.000 total_cost=45114.834
INFO [135/334] 2025-06-15 solved: price_mean=0.7662 plan_kWh=73652.317 emergency_kWh=3216.505 total_cost=57716.312
INFO [136/334] 2025-06-16 solved: price_mean=0.7662 plan_kWh=74464.673 emergency_kWh=3962.564 total_cost=61191.285
INFO [137/334] 2025-06-17 solved: price_mean=0.7662 plan_kWh=75503.014 emergency_kWh=5065.099 total_cost=66237.049
INFO [138/334] 2025-06-18 solved: price_mean=0.7662 plan_kWh=76371.733 emergency_kWh=1938.346 total_cost=53722.650
INFO [139/334] 2025-06-19 solved: price_mean=0.7662 plan_kWh=76748.218 emergency_kWh=1136.287 total_cost=52357.016
INFO [140/334] 2025-06-20 solved: price_mean=0.7662 plan_kWh=77037.933 emergency_kWh=0.000 total_cost=47515.402
INFO [141/334] 2025-06-21 solved: price_mean=0.7662 plan_kWh=77037.543 emergency_kWh=0.000 total_cost=47515.180
INFO [142/334] 2025-06-22 solved: price_mean=0.7662 plan_kWh=77035.381 emergency_kWh=1201.350 total_cost=52118.388
INFO [143/334] 2025-06-23 solved: price_mean=0.7662 plan_kWh=77354.741 emergency_kWh=688.044 total_cost=50843.075
INFO [144/334] 2025-06-24 solved: price_mean=0.7662 plan_kWh=77571.337 emergency_kWh=5000.287 total_cost=68006.485
INFO [145/334] 2025-06-25 solved: price_mean=0.7662 plan_kWh=78325.568 emergency_kWh=1689.710 total_cost=54582.431
INFO [146/334] 2025-06-26 solved: price_mean=0.7662 plan_kWh=78607.708 emergency_kWh=694.405 total_cost=51867.764
INFO [147/334] 2025-06-27 solved: price_mean=0.7662 plan_kWh=78835.537 emergency_kWh=0.000 total_cost=48866.465
INFO [148/334] 2025-06-28 solved: price_mean=0.7662 plan_kWh=78829.039 emergency_kWh=0.000 total_cost=48863.622
INFO [149/334] 2025-06-29 solved: price_mean=0.7662 plan_kWh=78825.089 emergency_kWh=1028.762 total_cost=52054.271
INFO [150/334] 2025-06-30 solved: price_mean=0.7662 plan_kWh=79003.016 emergency_kWh=1058.160 total_cost=52908.404
INFO [151/334] 2025-07-01 solved: price_mean=0.7662 plan_kWh=79214.848 emergency_kWh=7020.868 total_cost=73731.454
INFO [152/334] 2025-07-02 solved: price_mean=0.7662 plan_kWh=79687.971 emergency_kWh=6209.504 total_cost=70825.451
INFO [153/334] 2025-07-03 solved: price_mean=0.7662 plan_kWh=79811.935 emergency_kWh=7171.182 total_cost=75894.663
INFO [154/334] 2025-07-04 solved: price_mean=0.7662 plan_kWh=80010.102 emergency_kWh=0.000 total_cost=49652.594
INFO [155/334] 2025-07-05 solved: price_mean=0.7662 plan_kWh=79867.800 emergency_kWh=71.998 total_cost=49688.041
INFO [156/334] 2025-07-06 solved: price_mean=0.7662 plan_kWh=79660.399 emergency_kWh=7652.095 total_cost=78277.877
INFO [157/334] 2025-07-07 solved: price_mean=0.7662 plan_kWh=80076.655 emergency_kWh=5794.306 total_cost=69300.536
INFO [158/334] 2025-07-08 solved: price_mean=0.7662 plan_kWh=80638.377 emergency_kWh=6264.158 total_cost=73379.067
INFO [159/334] 2025-07-09 solved: price_mean=0.7662 plan_kWh=81626.840 emergency_kWh=4318.080 total_cost=66616.856
INFO [160/334] 2025-07-10 solved: price_mean=0.7662 plan_kWh=83301.094 emergency_kWh=2821.131 total_cost=62288.644
INFO [161/334] 2025-07-11 solved: price_mean=0.7662 plan_kWh=83963.770 emergency_kWh=0.000 total_cost=52539.410
INFO [162/334] 2025-07-12 solved: price_mean=0.7662 plan_kWh=83774.359 emergency_kWh=0.000 total_cost=52402.523
INFO [163/334] 2025-07-13 solved: price_mean=0.7662 plan_kWh=83286.082 emergency_kWh=1805.865 total_cost=59082.980
INFO [164/334] 2025-07-14 solved: price_mean=0.7662 plan_kWh=83551.115 emergency_kWh=1583.577 total_cost=58610.850
INFO [165/334] 2025-07-15 solved: price_mean=0.7662 plan_kWh=83942.918 emergency_kWh=1544.299 total_cost=58179.671
INFO [166/334] 2025-07-16 solved: price_mean=0.7662 plan_kWh=84336.717 emergency_kWh=1469.122 total_cost=58163.276
INFO [167/334] 2025-07-17 solved: price_mean=0.7662 plan_kWh=84298.189 emergency_kWh=1306.582 total_cost=57758.860
INFO [168/334] 2025-07-18 solved: price_mean=0.7662 plan_kWh=84122.659 emergency_kWh=0.000 total_cost=52599.748
INFO [169/334] 2025-07-19 solved: price_mean=0.7662 plan_kWh=83668.479 emergency_kWh=31.365 total_cost=52370.248
INFO [170/334] 2025-07-20 solved: price_mean=0.7662 plan_kWh=83365.618 emergency_kWh=552.873 total_cost=54220.028
INFO [171/334] 2025-07-21 solved: price_mean=0.7662 plan_kWh=83376.674 emergency_kWh=1079.509 total_cost=56419.945
INFO [172/334] 2025-07-22 solved: price_mean=0.7662 plan_kWh=83606.662 emergency_kWh=1050.072 total_cost=56289.999
INFO [173/334] 2025-07-23 solved: price_mean=0.7662 plan_kWh=83886.833 emergency_kWh=983.392 total_cost=56346.240
INFO [174/334] 2025-07-24 solved: price_mean=0.7662 plan_kWh=83689.703 emergency_kWh=1249.265 total_cost=57522.375
INFO [175/334] 2025-07-25 solved: price_mean=0.7662 plan_kWh=83869.166 emergency_kWh=0.000 total_cost=52547.005
INFO [176/334] 2025-07-26 solved: price_mean=0.7662 plan_kWh=83272.075 emergency_kWh=0.000 total_cost=52150.958
INFO [177/334] 2025-07-27 solved: price_mean=0.7662 plan_kWh=82728.685 emergency_kWh=843.981 total_cost=55080.665
INFO [178/334] 2025-07-28 solved: price_mean=0.7662 plan_kWh=82616.441 emergency_kWh=2429.680 total_cost=60680.427
INFO [179/334] 2025-07-29 solved: price_mean=0.7662 plan_kWh=83129.581 emergency_kWh=1759.188 total_cost=58287.180
INFO [180/334] 2025-07-30 solved: price_mean=0.7662 plan_kWh=83413.718 emergency_kWh=800.433 total_cost=55481.873
INFO [181/334] 2025-07-31 solved: price_mean=0.7662 plan_kWh=83359.546 emergency_kWh=700.905 total_cost=55317.633
INFO [182/334] 2025-08-01 solved: price_mean=0.7662 plan_kWh=83235.063 emergency_kWh=0.000 total_cost=52172.397
INFO [183/334] 2025-08-02 solved: price_mean=0.7662 plan_kWh=82717.686 emergency_kWh=32.528 total_cost=51914.309
INFO [184/334] 2025-08-03 solved: price_mean=0.7662 plan_kWh=82612.465 emergency_kWh=358.234 total_cost=53354.608
INFO [185/334] 2025-08-04 solved: price_mean=0.7662 plan_kWh=82036.826 emergency_kWh=187.427 total_cost=52075.158
INFO [186/334] 2025-08-05 solved: price_mean=0.7662 plan_kWh=82095.792 emergency_kWh=134.395 total_cost=51874.881
INFO [187/334] 2025-08-06 solved: price_mean=0.7662 plan_kWh=82119.070 emergency_kWh=643.601 total_cost=53988.407
INFO [188/334] 2025-08-07 solved: price_mean=0.7662 plan_kWh=81661.522 emergency_kWh=324.134 total_cost=52179.727
INFO [189/334] 2025-08-08 solved: price_mean=0.7662 plan_kWh=81571.839 emergency_kWh=0.000 total_cost=51135.939
INFO [190/334] 2025-08-09 solved: price_mean=0.7662 plan_kWh=81116.005 emergency_kWh=0.000 total_cost=50834.171
INFO [191/334] 2025-08-10 solved: price_mean=0.7662 plan_kWh=80697.854 emergency_kWh=135.757 total_cost=50925.039
INFO [192/334] 2025-08-11 solved: price_mean=0.7662 plan_kWh=80381.609 emergency_kWh=297.511 total_cost=51419.146
INFO [193/334] 2025-08-12 solved: price_mean=0.7662 plan_kWh=80467.930 emergency_kWh=342.944 total_cost=51707.700
INFO [194/334] 2025-08-13 solved: price_mean=0.7662 plan_kWh=80564.486 emergency_kWh=424.339 total_cost=52211.399
INFO [195/334] 2025-08-14 solved: price_mean=0.7662 plan_kWh=80471.944 emergency_kWh=546.565 total_cost=52888.873
INFO [196/334] 2025-08-15 solved: price_mean=0.7662 plan_kWh=80448.207 emergency_kWh=0.000 total_cost=50390.179
INFO [197/334] 2025-08-16 solved: price_mean=0.7662 plan_kWh=80021.850 emergency_kWh=0.000 total_cost=50149.716
INFO [198/334] 2025-08-17 solved: price_mean=0.7662 plan_kWh=79744.297 emergency_kWh=450.322 total_cost=52195.898
INFO [199/334] 2025-08-18 solved: price_mean=0.7662 plan_kWh=79531.070 emergency_kWh=486.830 total_cost=51974.031
INFO [200/334] 2025-08-19 solved: price_mean=0.7662 plan_kWh=79594.347 emergency_kWh=412.481 total_cost=51944.975
INFO [201/334] 2025-08-20 solved: price_mean=0.7662 plan_kWh=79668.043 emergency_kWh=1374.393 total_cost=55563.663
INFO [202/334] 2025-08-21 solved: price_mean=0.7662 plan_kWh=79759.244 emergency_kWh=317.263 total_cost=51470.911
INFO [203/334] 2025-08-22 solved: price_mean=0.7662 plan_kWh=79312.967 emergency_kWh=0.000 total_cost=49739.820
INFO [204/334] 2025-08-23 solved: price_mean=0.7662 plan_kWh=78748.870 emergency_kWh=0.000 total_cost=49400.991
INFO [205/334] 2025-08-24 solved: price_mean=0.7662 plan_kWh=77999.095 emergency_kWh=605.306 total_cost=51743.212
INFO [206/334] 2025-08-25 solved: price_mean=0.7662 plan_kWh=77583.650 emergency_kWh=2170.361 total_cost=56650.329
INFO [207/334] 2025-08-26 solved: price_mean=0.7662 plan_kWh=78060.243 emergency_kWh=446.833 total_cost=50938.445
INFO [208/334] 2025-08-27 solved: price_mean=0.7662 plan_kWh=78178.039 emergency_kWh=811.912 total_cost=52611.415
INFO [209/334] 2025-08-28 solved: price_mean=0.7662 plan_kWh=77945.600 emergency_kWh=2215.087 total_cost=57431.454
INFO [210/334] 2025-08-29 solved: price_mean=0.7662 plan_kWh=77604.834 emergency_kWh=0.000 total_cost=48722.542
INFO [211/334] 2025-08-30 solved: price_mean=0.7662 plan_kWh=76616.672 emergency_kWh=0.000 total_cost=48189.433
INFO [212/334] 2025-08-31 solved: price_mean=0.7662 plan_kWh=75559.247 emergency_kWh=1246.222 total_cost=52636.301
INFO [213/334] 2025-09-01 solved: price_mean=0.7662 plan_kWh=75032.436 emergency_kWh=244.233 total_cost=48003.117
INFO [214/334] 2025-09-02 solved: price_mean=0.7662 plan_kWh=75078.515 emergency_kWh=66.033 total_cost=47561.449
INFO [215/334] 2025-09-03 solved: price_mean=0.7662 plan_kWh=75114.265 emergency_kWh=89.055 total_cost=47640.819
INFO [216/334] 2025-09-04 solved: price_mean=0.7662 plan_kWh=74961.974 emergency_kWh=110.060 total_cost=47696.134
INFO [217/334] 2025-09-05 solved: price_mean=0.7662 plan_kWh=74835.165 emergency_kWh=0.000 total_cost=47133.106
INFO [218/334] 2025-09-06 solved: price_mean=0.7662 plan_kWh=74495.006 emergency_kWh=0.000 total_cost=46949.545
INFO [219/334] 2025-09-07 solved: price_mean=0.7662 plan_kWh=74139.614 emergency_kWh=167.036 total_cost=47408.196
INFO [220/334] 2025-09-08 solved: price_mean=0.7662 plan_kWh=74009.430 emergency_kWh=709.363 total_cost=49674.068
INFO [221/334] 2025-09-09 solved: price_mean=0.7662 plan_kWh=74194.374 emergency_kWh=62.314 total_cost=46998.482
INFO [222/334] 2025-09-10 solved: price_mean=0.7662 plan_kWh=74217.289 emergency_kWh=1681.111 total_cost=54042.991
INFO [223/334] 2025-09-11 solved: price_mean=0.7662 plan_kWh=74279.774 emergency_kWh=132.203 total_cost=47433.959
INFO [224/334] 2025-09-12 solved: price_mean=0.7662 plan_kWh=74130.994 emergency_kWh=0.000 total_cost=46678.312
INFO [225/334] 2025-09-13 solved: price_mean=0.7662 plan_kWh=73740.054 emergency_kWh=0.000 total_cost=46421.744
INFO [226/334] 2025-09-14 solved: price_mean=0.7662 plan_kWh=73444.424 emergency_kWh=799.434 total_cost=49213.233
INFO [227/334] 2025-09-15 solved: price_mean=0.7662 plan_kWh=73257.145 emergency_kWh=861.950 total_cost=49568.411
INFO [228/334] 2025-09-16 solved: price_mean=0.7662 plan_kWh=73370.146 emergency_kWh=685.475 total_cost=48263.362
INFO [229/334] 2025-09-17 solved: price_mean=0.7662 plan_kWh=73614.522 emergency_kWh=1012.383 total_cost=50782.602
INFO [230/334] 2025-09-18 solved: price_mean=0.7662 plan_kWh=73589.946 emergency_kWh=416.930 total_cost=48057.949
INFO [231/334] 2025-09-19 solved: price_mean=0.7662 plan_kWh=73299.587 emergency_kWh=0.000 total_cost=45993.545
INFO [232/334] 2025-09-20 solved: price_mean=0.7662 plan_kWh=72650.079 emergency_kWh=0.000 total_cost=45554.964
INFO [233/334] 2025-09-21 solved: price_mean=0.7662 plan_kWh=71283.286 emergency_kWh=901.039 total_cost=47764.111
INFO [234/334] 2025-09-22 solved: price_mean=0.7662 plan_kWh=68613.622 emergency_kWh=1073.554 total_cost=46806.292
INFO [235/334] 2025-09-23 solved: price_mean=0.7662 plan_kWh=68894.119 emergency_kWh=1806.665 total_cost=50328.559
INFO [236/334] 2025-09-24 solved: price_mean=0.7662 plan_kWh=69336.144 emergency_kWh=1565.785 total_cost=49199.249
INFO [237/334] 2025-09-25 solved: price_mean=0.7662 plan_kWh=68959.784 emergency_kWh=1115.016 total_cost=47336.204
INFO [238/334] 2025-09-26 solved: price_mean=0.7662 plan_kWh=68398.429 emergency_kWh=0.000 total_cost=42407.159
INFO [239/334] 2025-09-27 solved: price_mean=0.7662 plan_kWh=67803.604 emergency_kWh=0.000 total_cost=41992.611
INFO [240/334] 2025-09-28 solved: price_mean=0.7662 plan_kWh=67189.928 emergency_kWh=2608.015 total_cost=52682.239
INFO [241/334] 2025-09-29 solved: price_mean=0.7662 plan_kWh=67106.006 emergency_kWh=2019.235 total_cost=49933.448
INFO [242/334] 2025-09-30 solved: price_mean=0.7662 plan_kWh=67665.930 emergency_kWh=3940.073 total_cost=59056.494
INFO [243/334] 2025-10-01 solved: price_mean=0.7662 plan_kWh=68273.987 emergency_kWh=75.727 total_cost=42565.253
INFO [244/334] 2025-10-02 solved: price_mean=0.7662 plan_kWh=67960.515 emergency_kWh=263.225 total_cost=42952.032
INFO [245/334] 2025-10-03 solved: price_mean=0.7662 plan_kWh=67927.142 emergency_kWh=0.000 total_cost=42043.966
INFO [246/334] 2025-10-04 solved: price_mean=0.7662 plan_kWh=67844.964 emergency_kWh=0.000 total_cost=41976.385
INFO [247/334] 2025-10-05 solved: price_mean=0.7662 plan_kWh=67687.938 emergency_kWh=304.663 total_cost=42899.365
INFO [248/334] 2025-10-06 solved: price_mean=0.7662 plan_kWh=67665.252 emergency_kWh=467.927 total_cost=43605.702
INFO [249/334] 2025-10-07 solved: price_mean=0.7662 plan_kWh=67753.246 emergency_kWh=553.914 total_cost=44277.881
INFO [250/334] 2025-10-08 solved: price_mean=0.7662 plan_kWh=67879.300 emergency_kWh=899.613 total_cost=45298.932
INFO [251/334] 2025-10-09 solved: price_mean=0.7662 plan_kWh=67945.293 emergency_kWh=680.661 total_cost=44796.741
INFO [252/334] 2025-10-10 solved: price_mean=0.7662 plan_kWh=67782.693 emergency_kWh=0.000 total_cost=41952.256
INFO [253/334] 2025-10-11 solved: price_mean=0.7662 plan_kWh=67633.317 emergency_kWh=0.000 total_cost=41835.497
INFO [254/334] 2025-10-12 solved: price_mean=0.7662 plan_kWh=67225.518 emergency_kWh=863.898 total_cost=44893.333
INFO [255/334] 2025-10-13 solved: price_mean=0.7662 plan_kWh=67310.297 emergency_kWh=510.918 total_cost=43674.626
INFO [256/334] 2025-10-14 solved: price_mean=0.7662 plan_kWh=67407.115 emergency_kWh=1830.510 total_cost=49625.297
INFO [257/334] 2025-10-15 solved: price_mean=0.7662 plan_kWh=67693.483 emergency_kWh=1939.475 total_cost=49673.335
INFO [258/334] 2025-10-16 solved: price_mean=0.7662 plan_kWh=67864.912 emergency_kWh=3256.566 total_cost=55862.722
INFO [259/334] 2025-10-17 solved: price_mean=0.7662 plan_kWh=68105.070 emergency_kWh=0.000 total_cost=42125.551
INFO [260/334] 2025-10-18 solved: price_mean=0.7662 plan_kWh=67771.587 emergency_kWh=0.000 total_cost=41902.013
INFO [261/334] 2025-10-19 solved: price_mean=0.7662 plan_kWh=67442.606 emergency_kWh=3457.567 total_cost=56083.927
INFO [262/334] 2025-10-20 solved: price_mean=0.7662 plan_kWh=67607.409 emergency_kWh=3413.012 total_cost=56625.752
INFO [263/334] 2025-10-21 solved: price_mean=0.7662 plan_kWh=68263.226 emergency_kWh=4619.623 total_cost=59884.014
INFO [264/334] 2025-10-22 solved: price_mean=0.7662 plan_kWh=69030.655 emergency_kWh=3696.083 total_cost=58121.845
INFO [265/334] 2025-10-23 solved: price_mean=0.7662 plan_kWh=69155.837 emergency_kWh=1922.321 total_cost=50546.475
INFO [266/334] 2025-10-24 solved: price_mean=0.7662 plan_kWh=69247.741 emergency_kWh=0.000 total_cost=42649.120
INFO [267/334] 2025-10-25 solved: price_mean=0.7662 plan_kWh=68827.093 emergency_kWh=0.000 total_cost=42203.319
INFO [268/334] 2025-10-26 solved: price_mean=0.7662 plan_kWh=68599.580 emergency_kWh=1764.833 total_cost=48745.667
INFO [269/334] 2025-10-27 solved: price_mean=0.7662 plan_kWh=68761.330 emergency_kWh=2433.952 total_cost=52137.368
INFO [270/334] 2025-10-28 solved: price_mean=0.7662 plan_kWh=69189.060 emergency_kWh=2789.204 total_cost=53799.372
INFO [271/334] 2025-10-29 solved: price_mean=0.7662 plan_kWh=69617.754 emergency_kWh=5082.092 total_cost=62552.502
INFO [272/334] 2025-10-30 solved: price_mean=0.7662 plan_kWh=69963.283 emergency_kWh=1859.444 total_cost=50477.149
INFO [273/334] 2025-10-31 solved: price_mean=0.7662 plan_kWh=70124.199 emergency_kWh=0.000 total_cost=43078.268
INFO [274/334] 2025-11-01 solved: price_mean=0.7662 plan_kWh=69888.233 emergency_kWh=0.000 total_cost=42921.399
INFO [275/334] 2025-11-02 solved: price_mean=0.7662 plan_kWh=69858.829 emergency_kWh=3943.904 total_cost=58852.220
INFO [276/334] 2025-11-03 solved: price_mean=0.7662 plan_kWh=70599.779 emergency_kWh=4288.700 total_cost=57961.484
INFO [277/334] 2025-11-04 solved: price_mean=0.7662 plan_kWh=71486.867 emergency_kWh=2138.380 total_cost=52184.094
INFO [278/334] 2025-11-05 solved: price_mean=0.7662 plan_kWh=72003.778 emergency_kWh=3354.323 total_cost=56817.492
INFO [279/334] 2025-11-06 solved: price_mean=0.7662 plan_kWh=72590.084 emergency_kWh=4605.612 total_cost=62877.848
INFO [280/334] 2025-11-07 solved: price_mean=0.7662 plan_kWh=73143.712 emergency_kWh=0.000 total_cost=45114.267
INFO [281/334] 2025-11-08 solved: price_mean=0.7662 plan_kWh=73111.450 emergency_kWh=0.000 total_cost=45098.796
INFO [282/334] 2025-11-09 solved: price_mean=0.7662 plan_kWh=73078.707 emergency_kWh=3766.881 total_cost=59480.332
INFO [283/334] 2025-11-10 solved: price_mean=0.7662 plan_kWh=73686.534 emergency_kWh=5520.650 total_cost=66501.523
INFO [284/334] 2025-11-11 solved: price_mean=0.7662 plan_kWh=74368.418 emergency_kWh=2705.370 total_cost=57109.230
INFO [285/334] 2025-11-12 solved: price_mean=0.7662 plan_kWh=75033.627 emergency_kWh=2053.578 total_cost=55965.466
INFO [286/334] 2025-11-13 solved: price_mean=0.7662 plan_kWh=75372.192 emergency_kWh=3124.855 total_cost=58163.280
INFO [287/334] 2025-11-14 solved: price_mean=0.7662 plan_kWh=75908.496 emergency_kWh=0.000 total_cost=47025.016
INFO [288/334] 2025-11-15 solved: price_mean=0.7662 plan_kWh=75864.962 emergency_kWh=0.000 total_cost=46994.824
INFO [289/334] 2025-11-16 solved: price_mean=0.7662 plan_kWh=75837.323 emergency_kWh=4146.393 total_cost=63776.983
INFO [290/334] 2025-11-17 solved: price_mean=0.7662 plan_kWh=76313.170 emergency_kWh=2546.119 total_cost=57799.203
INFO [291/334] 2025-11-18 solved: price_mean=0.7662 plan_kWh=76841.679 emergency_kWh=3941.037 total_cost=61989.744
INFO [292/334] 2025-11-19 solved: price_mean=0.7662 plan_kWh=77360.686 emergency_kWh=3323.667 total_cost=61724.145
INFO [293/334] 2025-11-20 solved: price_mean=0.7662 plan_kWh=77838.153 emergency_kWh=2898.349 total_cost=59546.918
INFO [294/334] 2025-11-21 solved: price_mean=0.7662 plan_kWh=78262.228 emergency_kWh=0.000 total_cost=48770.140
INFO [295/334] 2025-11-22 solved: price_mean=0.7662 plan_kWh=78217.155 emergency_kWh=0.000 total_cost=48743.994
INFO [296/334] 2025-11-23 solved: price_mean=0.7662 plan_kWh=78142.959 emergency_kWh=3308.693 total_cost=62373.714
INFO [297/334] 2025-11-24 solved: price_mean=0.7662 plan_kWh=78535.035 emergency_kWh=1834.935 total_cost=56176.535
INFO [298/334] 2025-11-25 solved: price_mean=0.7662 plan_kWh=78947.996 emergency_kWh=2916.721 total_cost=60404.283
INFO [299/334] 2025-11-26 solved: price_mean=0.7662 plan_kWh=79472.265 emergency_kWh=3312.557 total_cost=62239.032
INFO [300/334] 2025-11-27 solved: price_mean=0.7662 plan_kWh=79955.380 emergency_kWh=2205.290 total_cost=58698.978
INFO [301/334] 2025-11-28 solved: price_mean=0.7662 plan_kWh=80298.615 emergency_kWh=0.000 total_cost=50301.370
INFO [302/334] 2025-11-29 solved: price_mean=0.7662 plan_kWh=80260.282 emergency_kWh=0.000 total_cost=50278.910
INFO [303/334] 2025-11-30 solved: price_mean=0.7662 plan_kWh=80206.534 emergency_kWh=5490.720 total_cost=70893.477
INFO [304/334] 2025-12-01 solved: price_mean=0.7662 plan_kWh=80830.211 emergency_kWh=10332.796 total_cost=89980.152
INFO [305/334] 2025-12-02 solved: price_mean=0.7662 plan_kWh=81606.908 emergency_kWh=11841.792 total_cost=96336.738
INFO [306/334] 2025-12-03 solved: price_mean=0.7662 plan_kWh=82419.543 emergency_kWh=9836.121 total_cost=87513.635
INFO [307/334] 2025-12-04 solved: price_mean=0.7662 plan_kWh=83173.146 emergency_kWh=8806.125 total_cost=85793.379
INFO [308/334] 2025-12-05 solved: price_mean=0.7662 plan_kWh=84213.917 emergency_kWh=0.000 total_cost=53020.224
INFO [309/334] 2025-12-06 solved: price_mean=0.7662 plan_kWh=84142.302 emergency_kWh=0.000 total_cost=52969.076
INFO [310/334] 2025-12-07 solved: price_mean=0.7662 plan_kWh=84088.067 emergency_kWh=8540.539 total_cost=84631.076
INFO [311/334] 2025-12-08 solved: price_mean=0.7662 plan_kWh=85417.023 emergency_kWh=7771.583 total_cost=81801.814
INFO [312/334] 2025-12-09 solved: price_mean=0.7662 plan_kWh=87138.857 emergency_kWh=5458.348 total_cost=76428.680
INFO [313/334] 2025-12-10 solved: price_mean=0.7662 plan_kWh=89073.833 emergency_kWh=4944.975 total_cost=73911.781
INFO [314/334] 2025-12-11 solved: price_mean=0.7662 plan_kWh=90175.322 emergency_kWh=2182.150 total_cost=64711.872
INFO [315/334] 2025-12-12 solved: price_mean=0.7662 plan_kWh=90770.714 emergency_kWh=0.000 total_cost=57706.244
INFO [316/334] 2025-12-13 solved: price_mean=0.7662 plan_kWh=90730.244 emergency_kWh=2.835 total_cost=57678.227
INFO [317/334] 2025-12-14 solved: price_mean=0.7662 plan_kWh=90721.785 emergency_kWh=3573.789 total_cost=70837.660
INFO [318/334] 2025-12-15 solved: price_mean=0.7662 plan_kWh=91395.982 emergency_kWh=3724.664 total_cost=71078.029
INFO [319/334] 2025-12-16 solved: price_mean=0.7662 plan_kWh=92066.780 emergency_kWh=3161.457 total_cost=69916.643
INFO [320/334] 2025-12-17 solved: price_mean=0.7662 plan_kWh=92763.280 emergency_kWh=1582.404 total_cost=64249.329
INFO [321/334] 2025-12-18 solved: price_mean=0.7662 plan_kWh=93131.076 emergency_kWh=1511.227 total_cost=65150.716
INFO [322/334] 2025-12-19 solved: price_mean=0.7662 plan_kWh=93416.182 emergency_kWh=0.000 total_cost=59557.339
INFO [323/334] 2025-12-20 solved: price_mean=0.7662 plan_kWh=93406.072 emergency_kWh=0.000 total_cost=59551.091
INFO [324/334] 2025-12-21 solved: price_mean=0.7662 plan_kWh=93392.744 emergency_kWh=2023.089 total_cost=66393.836
INFO [325/334] 2025-12-22 solved: price_mean=0.7662 plan_kWh=93710.513 emergency_kWh=1395.567 total_cost=64895.201
INFO [326/334] 2025-12-23 solved: price_mean=0.7662 plan_kWh=94040.188 emergency_kWh=556.342 total_cost=62088.612
